symbol,tvlUsd,apy,pools,largest_pool_id,largest_pool_tvl,largest_pool_pct_of_tvl
WETH-INS,247418,0.0,1,987e4d9f-1483-4ed9-ae44-0f38196c7eff,247418,100.0
WETH-HAHA,247240,0.0,1,6b0ad536-52f6-479e-b33e-78d6b765b3e2,247240,100.0
GYD,247178,0.09364574500562348,2,5aebf098-12d6-4aa5-a6bd-34556a7eea45,213582,86.40817548487325
WSOL-MOEW,247096,0.0505,1,39dd8e58-ed35-43fc-819d-82b32f67cc45,247096,100.0
WSOL-ZARA,247066,0.0422,1,2e43aca7-2bd7-4220-b674-466632cec5d3,247066,100.0
SFRXUSD-SCRVUSD,246906,0.06282203267640317,3,d515263f-3726-49ad-80c3-d156e8ca79e0,126439,51.209367127570815
WSOL-SHIB,246528,0.0576,1,8b73a7f0-a542-492e-ac5d-eed03df5fdb7,246528,100.0
WSOL-GRRR,246455,0.1482,1,95a66842-1ee1-4f68-b0ce-7e8031f84143,246455,100.0
PINA-USDC,246377,1.5156698,1,a0686e46-e149-4803-b8a8-8f1a51bfdf5e,246377,100.0
FET.FET-OSMO,246160,0.0749792,1,030eef45-fef2-44b5-a46f-37757a7314a2,246160,100.0
CYDX-WETH,245976,0.0028201000000000003,1,0265d7ba-4fd8-47bf-92a6-cbc8dfecf462,245976,100.0
WETH-REEF,245560,0.014010226251832545,2,b0da5d7e-6d3f-46e7-bda7-6444619c059f,125476,51.097898680566864
9SUSDC11CORE,245342,0.06745770000000001,1,7ba739d5-02dc-4f81-bd54-9855fdbf4e96,245342,100.0
WSOL-OBAMDMA,245303,0.1766053501180173,2,6fb2be93-072c-4121-b589-4afd6c0ec8d7,134191,54.70418217469823
AVA-WSOL,245268,0.043399999999999994,1,f8e1990e-af40-490f-9d29-bb8c70981492,245268,100.0
SOL-TRUMP,245133,0.07156318008958402,4,19a58bb4-46e8-42af-8ec7-15f8a437867d,132504,54.05392174860177
WSOL-$TOAD,245025,0.0438,1,c5a57824-2134-4fff-9a58-f2e9e8bf659d,245025,100.0
EURT-USDT,244986,0.046672697503938994,3,44adc0c3-59e8-45bb-8bfd-c62c25a778b3,212799,86.8616982194901
WETH-SHIV,244791,0.024242499999999993,1,3d844ede-3490-4017-b095-199ee2f2ae1e,244791,100.0
ALUSD-USDC,244784,0.0782824,1,6673cdcd-0b62-465d-aa62-d1b62dc850b0,244784,100.0
WETH-INUINU,244388,0.0030155,1,dc911f23-2490-4a92-b27f-ccfbc22d487d,244388,100.0
PUMPSWAP-WETH,244324,0.0,1,bf728d11-1875-4b9c-b032-e6e22a0ad0b9,244324,100.0
JESUS-WSOL,244191,0.8304438038256937,3,8ce30f01-3884-4c11-b742-ef3ef65cae0f,89406,36.613142990527905
USDC-FIDA,244020,0.008383455343004671,2,bfad83ba-75b2-4b7c-bb0f-928276240137,224836,92.13834931562987
CLOSED-WSOL,243944,0.2405,1,57d554fb-691f-4175-bd2e-2a8ff1893877,243944,100.0
VEE-USDC,243895,0.0023000000000000004,1,6eca97d3-5306-47d6-9997-6028df72c3d6,243895,100.0
BTSE-WETH,243849,0.0,1,da5da76a-7ecf-466a-b6b2-6d23f753f713,243849,100.0
USDC-HAI,243800,0.0,1,13fee622-b915-43e7-86fc-979078b8d5e5,243800,100.0
WETH-APED,243786,6.647681573183037e-05,2,ba44ac04-ac51-4272-af13-16c5ece872a4,203220,83.35999606212006
POLS-USDT,243605,0.009405,1,313f7f89-b3b4-43a0-91bd-5a2da5a3a154,243605,100.0
WSOL-MOONPNUT,243522,0.1996114137531722,3,cb2fe4de-4e37-4d1a-b973-372abf141a71,110112,45.2164486165521
IBTC-IUSD,243469,0.26749999999999996,1,8b57692a-9465-42b7-a2bd-49c317123eae,243469,100.0
GLO-USDT,243098,0.0,1,faed52ba-6d79-4983-ba6f-fa035f5ff90a,243098,100.0
NEURA-WETH,243090,0.0,1,632404e0-3ee3-42de-9d70-087a16490d00,243090,100.0
ASZCHF,243044,0.0005886,1,90505cd5-fe18-4671-b2b9-a16d1b8bd30e,243044,100.0
CDAI-DAI,242617,0.0,1,05f4c3de-5f25-4219-89b8-d0cc7ffe4648,242617,100.0
SKY-MKR,242385,0.2695754,1,7fe1b874-94b1-4772-b1bd-fffc716699b7,242385,100.0
WSOL-TENKAI,242138,0.22870000000000001,1,c7415fbb-a448-4a96-af0c-140a6abedca7,242138,100.0
WSOL-DNA,242057,0.0928,1,d43c7c54-6d59-48f3-9607-450e3e4f8c12,242057,100.0
IBIT-DUSD,241935,0.017927199999999997,1,679a033e-d8c1-48ed-be3f-9a3e6881b99b,241935,100.0
ARB-USDT,241884,1.474656135006449,4,08d1221e-85cd-4feb-a9e4-9a0e552d2a05,120483,49.81023961899092
WETH-RSR,241765,0.4222901,1,ab2f432a-f8d7-4a7c-8b2a-d466e5d0f748,241765,100.0
EDEN-WSOL,241709,0.18579999999999997,1,7ca6aeaf-52a8-423c-a72a-d56a48567d41,241709,100.0
COST-WSOL,241673,0.0706,1,afc28926-8578-4459-b73b-b671f9355f84,241673,100.0
BTCB-BUSD,241624,0.017496400000000002,1,0b2fde3f-330e-47e3-843e-244a96c50746,241624,100.0
WETH-BITROCK,241621,0.0,1,23490fc1-27f7-4bfe-8da5-11fc50934193,241621,100.0
SHEESHA-WETH,240835,0.0,1,d8b08fb1-60ba-443b-baf6-facbe51cc1bf,240835,100.0
WSOL-HODL,240766,0.22136426488789945,3,b2ae9736-65b4-4ffd-80d0-bb44458a7b77,110896,46.05965958648646
USDT-SAITO,240623,0.0,1,7140a42f-1aa8-48bc-845e-83a1d42997d6,240623,100.0
USDC-MTA,240596,0.0034026000000000004,1,02c84762-9d13-4290-b64c-5d2ca638effc,240596,100.0
WSOL-MIDGET,240562,0.13201004481173254,2,782c9c9b-349e-466f-a315-07a14936dc6d,171453,71.27185507270475
HEART-WETH,240533,0.12085060726553115,2,41bca82e-727f-4ec8-947a-56a4a069a043,230019,95.62887420852856
WBS-WSOL,240335,0.053500000000000006,1,86a7af08-32de-4e88-979a-317ee0b0bc2e,240335,100.0
USEDCAR-WSOL,240049,0.0749,1,b1b2eb0d-6d38-46b5-b072-0ed38cae46c6,240049,100.0
RUSSELL-WETH,240009,0.0585231,1,5d212bdb-7272-40f1-93e5-ff058cedeb0e,240009,100.0
FETH-XETH-WETH,239969,0.1448318,1,c4adc23f-1e5b-4889-8488-57481d98bfb5,239969,100.0
WSOL-JOHNNY,239929,0.7177094748863205,2,7fe3e69b-3904-487b-b5c9-99551925e3c9,125725,52.40091860508734
JOULE,239923,0.1994488,1,e3d336aa-dca5-4e88-8d57-6d5617c39e6e,239923,100.0
BOOMB-WETH,239710,0.0,1,e01b4295-d54e-4ba2-adab-277b2db71407,239710,100.0
WETH-HINT,239252,0.1020514,1,65832bc0-ed36-416c-9e0a-c30dd83cc7c5,239252,100.0
USDC-USDGLO,239216,0.0,2,a9192e43-d374-4103-8984-6bf4ae44d0dd,211090,88.24242525583573
WSOL-R-SNOOFI,239063,0.047599999999999996,1,858f32f1-f048-404c-a704-573ff6dc8287,239063,100.0
WORLD-WETH,238897,0.0,1,9329e5e6-29ba-4dc5-8a12-1079db0f8c64,238897,100.0
WSOL-DRUG3,238862,0.9169214458557661,2,ebe98972-3e36-438c-b95d-593380933f1b,124448,52.100375949292896
GOOSE-WETH,238665,0.0,1,8adf9889-deb2-47ba-b300-5d4b86c53ed9,238665,100.0
WETH-BUBSY,238632,0.0,1,cb1126d8-4bb4-4b21-8d93-19ca5db42125,238632,100.0
CRVALUSD,238512,0.0035959000000000004,1,a58c513c-8430-4525-a53a-14ccbe8fa507,238512,100.0
PSALE-WETH,238340,0.0,1,75c3d621-b436-4427-92c7-accccdd2e73c,238340,100.0
GASS-WETH,238305,0.0,1,95f488cd-2fa6-42c9-8288-1cc5e19e6674,238305,100.0
CFI-WETH,238235,0.0,1,9830c1cd-9bce-4155-b99a-91ede77476bf,238235,100.0
WSOL-ALL,238142,1.4031,1,acf51301-3150-4118-80f8-8604c13c8b2f,238142,100.0
WETH-MXGLP,238045,0.0,1,c5c4a89d-c73c-4ae3-9b07-7630f28052ab,238045,100.0
MEW,237677,0.37230817940313954,2,c6322090-47e5-4c7d-8d74-1e9098c35d75,212810,89.53748154007329
XFUND-WETH,237667,0.0,1,518c716e-3365-4964-adce-632b0006ad6e,237667,100.0
GALA-WETH,237602,0.0,2,31325813-4208-4f8c-b38d-18453f96259f,189265,79.65631602427588
QOSMO-OSMO,237516,0.0,1,10d222d6-f9a7-46fe-8524-9bc795a98b1b,237516,100.0
WSOL-HOODFROG,237448,0.44561946826252485,2,770f2500-743a-4b8b-898a-151b54e470e4,125585,52.889474748155386
JUPSOL-MSOL,237444,0.0433,1,a05bbbd8-8885-40c7-afa6-3575e9d1e8da,237444,100.0
WETH-BOXCAT,237231,7.1688472,1,453eebab-7443-457b-9f62-302ffabe7668,237231,100.0
DD-WETH,237194,0.0,1,eecbecff-8116-41f9-9fd0-7bc693a997f0,237194,100.0
WETH-SKITTEN,237182,0.41603836763624563,2,0bae2570-d7a7-4a7f-b7f0-273878a73dc6,167771,70.73513167103744
XERS-WETH,237089,0.0,1,a1891b14-1783-4fde-af68-3541771446ae,237089,100.0
WBTC-WHETH,237078,0.1388075,1,dec33279-ae35-4ff8-8d69-2ecd3c8a3da5,237078,100.0
WETH-GUD,237027,0.0120814,1,64ced154-4f84-4207-97bd-cde823f45650,237027,100.0
LUFFY-WETH,236952,0.0,1,af7e0cee-8b10-4eda-b0fd-eaffe7214e35,236952,100.0
JONES-WETH,236833,0.003375438050440606,4,077ad274-8cd5-498a-b458-9f727e3caec2,184418,77.86837138405544
JEST-WETH,236814,0.0026571,1,8b446aa7-12b8-487d-8fee-a3818a94adf8,236814,100.0
M-WSOL,236768,1.375477746148128,4,9ec5bef2-eb42-4416-89f9-80248075ba48,92184,38.934315448033516
WETH-KEYS,236695,0.0,2,6fa6e6cd-731b-48f6-837f-a63855d879b8,224694,94.9297619299098
BEFI-USDT,236652,0.0055954,1,60b1d2fd-ee71-4322-8b41-df694271b408,236652,100.0
OS-USDC.E,236639,0.46284239999999993,1,fbefc622-2602-4189-811a-0f6efd31d3e2,236639,100.0
MC-WETH,236522,0.055563999999999995,1,9e263160-8ff5-42d0-95ef-7dbadec4d81b,236522,100.0
TELSA-USDC,236510,6.800000000000001e-06,1,5df3397c-0b73-4d0d-953d-b6e3198470ca,236510,100.0
STEAKUSDR,236462,1.8000000000000001e-06,1,dad72fdc-e04d-471c-b084-0fa7892ce4c7,236462,100.0
WSOL-ELONMARS,236459,0.25207596412062977,2,f8d74596-2ef6-4877-864f-6528d4778964,124059,52.46533225633196
WSOL-EVIE,236383,0.5619830986153826,4,09585507-de87-482f-bb81-58eea24cc867,83584,35.35956477411658
WBTC-SBTC,236343,0.0,1,79ca318f-3ed4-4c37-9062-488b1d6e4fff,236343,100.0
WSOL-MA,236274,0.08581268019333486,2,2e5266dd-ab67-408b-8076-9963ef48d3f0,140108,59.29894952470437
MOXIE-ETN,236186,0.0,1,06d65215-af03-4b8d-91d1-9eb0e7823081,236186,100.0
WETH-LARRY,235907,0.0,1,d4447e3c-ffcb-491c-bd4e-e19cd18607c7,235907,100.0
WSTKSCUSD-ASONUSDC,235844,0.09583489999999999,1,1affd1f7-7d59-4000-bb48-2ecb1f960dc7,235844,100.0
XALPHA-WETH,235723,5.01e-05,1,021c0b3e-6c53-49be-8388-8e2f16369e9e,235723,100.0
USDC-SEDA,235548,0.0295662,1,47b3803c-4aed-49e7-87cc-093a08baa446,235548,100.0
FARTCOIN-AI16Z,235455,1.7285000000000001,1,2acdf580-00dc-4ae4-948e-f248eba67e15,235455,100.0
SOL-TURBO,235435,0.0001426,1,710420bd-8f3a-4fb8-b970-9b2c5b418460,235435,100.0
SOL-,235389,0.26176200101321645,3,280ef49a-c90a-42c6-b011-4f5ab61db741,181210,76.98320652197002
WETH-MSCP,235324,0.0,1,82a4efe0-85d5-4438-89e0-d39f3c8a7b69,235324,100.0
SWORLD-WETH,235249,0.011533700000000001,1,0190d4bc-3be5-4cf0-8e4c-eefea352cc46,235249,100.0
BLX-WETH,235181,0.0,1,7d1faea5-d23c-4a14-ad0a-6587c4694800,235181,100.0
WETH-TRUST,235074,0.0060133,1,02ba7b72-b4a5-42e6-b3a1-30e9c8cd2542,235074,100.0
RAMP-WETH,235013,0.0,1,3edd79ba-7af4-4855-8f3b-152be40b3333,235013,100.0
SOL-WFRAGSOL,234953,0.3267022,1,385473c0-2fc6-4891-9732-bca57e4a1963,234953,100.0
AMAMI-WETH,234929,0.0,1,609aad6a-9d3d-42ce-a26d-601703c65cb0,234929,100.0
TOR-WETH,234918,0.0,1,960d53b9-ed94-4c5d-b8ec-41281d01eb05,234918,100.0
OBTC-SBTCCRV,234739,0.0001,2,497883a9-d74e-4c98-b81a-0dc05706d927,188010,80.09320990546948
WSOL-MOHAWK,234545,0.1769031107037029,2,fb8b91e7-35d3-430f-9929-772552659fce,148081,63.13543243300859
WAVAX-AVIA,234539,0.0003002,1,7516754f-4e99-4c0b-bafa-f3e334c689a8,234539,100.0
WETH-JEFE,234529,0.0,1,75ec7d8a-7551-42fb-ae67-524d050be64b,234529,100.0
WSOL-XYO,234467,0.3474,1,8132c4f0-5f07-413d-8525-6ab270b85746,234467,100.0
USDC-HDAO,234286,0.0,1,8da4c008-cedb-4660-943f-4900842e6a17,234286,100.0
WSOL-MUNDI,234268,0.07680000000000001,1,34d2ef92-9159-4e8f-926c-2396380f5102,234268,100.0
WETH-XAI70A,234035,7.7043445,1,8ebf88fe-dc7c-4fb4-b782-bf543217129f,234035,100.0
SYN-FRAX,234026,7.58e-05,1,65e39419-7ee9-4661-87a1-95a71e8f8a91,234026,100.0
VGBP-USDC,233829,0.0093,1,3b836569-3b7d-4ec4-a366-a553594ba7ae,233829,100.0
WSOL-TRENCH,233777,0.2817877460143641,2,a24f5bd1-0f37-41b0-bd42-6c3907ba126c,210765,90.1564311288108
WSOL-WYNN,233772,0.8682454057799908,2,e61719ea-2360-47a0-807c-9bf5da94fa05,127647,54.60320312098968
WSOL-TOBI,233630,0.0536,1,6829a2c9-6778-4f3b-bd08-a2872d174063,233630,100.0
YVUSDC,233558,0.0,1,7fceb82d-0adc-4b00-8651-9c7140913972,233558,100.0
NOBL-WETH,233322,0.010784400000000001,1,586f255c-4ace-4be0-a095-5c367f089b38,233322,100.0
XMR-USDT,233284,0.07123573712727833,3,60c11170-f126-4265-aa59-3785ebb2341c,81530,34.94881775003858
ORC-WSOL,233213,0.052500000000000005,1,ed60bdda-88e8-4d65-b98b-40f7241a5ce9,233213,100.0
WSOL-ASV,232873,0.049999999999999996,1,c5a6fdd7-5d3c-476e-8893-adb59e96d318,232873,100.0
CONDO-WETH,232839,0.06812560000000001,1,72a5668c-3236-4b92-8347-b1a690838038,232839,100.0
WSOL-ELIAS,232756,0.15843376926910582,2,f72a682e-c940-4181-8aae-9827a4931028,119544,51.360222722507686
WSOL-KIKI,232203,0.0475,1,ae66f689-68a6-450f-b370-4ec1182f6ad0,232203,100.0
TGT-WETH,232157,0.0532455,1,b836dbd8-8835-4542-97e3-9523c991173d,232157,100.0
WETH-ONCHAIN,231900,0.0003027,1,b270ea05-4b50-4acd-98c0-6f42d76c7c0e,231900,100.0
WETH-HAPI,231899,0.0533455,1,20df8f29-95ef-49a0-a5ed-ecf3b8248e2a,231899,100.0
WAVAX-MXNB,231881,0.850107,1,ab06f70f-dd89-429c-a8cd-4db24b11b6f1,231881,100.0
WSOL-ROCKY,231638,0.043,1,7520136c-066d-49c4-9da8-e270b30d2135,231638,100.0
CHATOSHI-USDC,231580,0.8156000000000001,1,36d14118-3cf6-4830-b54e-4bb93f744fcb,231580,100.0
WSOL-#DROPGOLD,231505,0.027548077147361825,3,4a80f46e-63a2-4522-9f37-d16bb85cb97f,119166,51.47448219260923
PONKE-USDC,231462,4.887361196950687,2,8d27a675-8141-4d77-b24b-bcce2a124280,218566,94.42845909911777
SHIT-USDT,231274,0.0553,1,7c0812aa-a058-4ec4-a00f-a8dfe5eaf895,231274,100.0
WETH-POWER,231206,0.0,1,f641b665-87a9-42a2-acef-e5941911dce1,231206,100.0
WETH-XPR,231175,3.068513,1,005c20d2-5e52-47eb-b814-47d870a608d2,231175,100.0
WAGWSTETH-WAGETH,231125,0.050165400000000006,1,a5e1c84c-48b1-474f-bcba-951e33c34b86,231125,100.0
WSOL-TRUTH,230938,0.0428,1,e7d21104-23fd-4109-91ca-e0143313c96a,230938,100.0
YUKU-ICP,230828,0.00022339999999999998,1,836de1fb-04a3-44f5-8b63-cf3ce0d523f0,230828,100.0
CRVUSD-SQUID,230631,0.0383682,1,f4b83ced-d7af-41ea-8f33-d9d95c2d5f15,230631,100.0
PEEZY-WETH,230550,0.0182735,1,0f12c56d-1853-4754-9204-8dfba5d662cf,230550,100.0
SHARMTAWD-SUI,230450,0.03167180000000001,1,c9628d26-838b-4e9e-acb3-842c080e84b5,230450,100.0
WSOL-FATHA,230283,0.0829,1,76cb817d-d11d-4c19-ba3d-a1226a922889,230283,100.0
SXBRT,230226,1.9703969000000001,1,8a6c815f-73e8-49db-b8d7-4ddfb1d57ab3,230226,100.0
APE-TEL,230093,0.0017318000000000001,1,2173cf4c-a0a6-45a1-b48e-6049adfddca9,230093,100.0
IOTX-WETH,230078,0.18332450000000003,1,354486ef-1a7c-427a-aee2-e2bc84a443f4,230078,100.0
RAI-DAI,230071,0.0014234504305192745,2,5fd14fda-0534-4417-96cc-84677d8b7d28,203856,88.60569128660283
WETH-GFI,230011,0.9768604,1,de1f9212-286f-42f9-8a4b-6536e0ceb359,230011,100.0
GRUMPY-WSOL,229932,0.0624,1,f984cd30-c660-4185-ac81-818b6aa56510,229932,100.0
WSOL-DTF,229861,0.0761,1,91d0c78b-3863-4159-a46a-b5473a94f665,229861,100.0
RADAR-WETH,229817,0.0,1,843128f3-7e4b-4fe2-b153-807ca98d2c3a,229817,100.0
ABT-WETH,229762,0.16404560990807882,3,9af4e11a-a0a4-4482-a3e6-3729b4dfb36f,196571,85.55418215370688
WETH-ANZ,229633,0.2595714303627963,2,c5382db4-2163-4a29-b7fc-56b8890f5b58,179349,78.10245043177592
WMATIC-LINK,229628,0.2342992168272162,2,a18759f3-4040-4a4b-8f3a-68b0e3bebb8c,162540,70.78405072552127
WETH-BIGTIME,229506,0.0,1,94077610-e0b9-498b-b16f-a8957720de9b,229506,100.0
W-USDC,229437,0.37979999999999997,1,a9e55ec8-66a5-4604-be6f-5c7ab0b0258d,229437,100.0
WETH-PEGG,229406,0.5761550480262068,3,a213b7da-fee8-409e-94b7-18b0f8a5e08b,159290,69.43584736231834
PEEPO-WETH,229348,0.0001302,1,35c619dc-e0e2-4e7f-9a97-dc87fabebaee,229348,100.0
WSOL-CYTTLD,229217,0.19391805188969402,2,4a105053-83c3-4212-97aa-00361f46c0a6,124455,54.29571105110005
USDC-TRYB,228959,0.12104810000000002,1,e4e11827-0dc6-4bf3-8443-1d2af518be64,228959,100.0
WSOL-COW,228910,0.15198829059455682,2,2ce1d148-6dfc-4f4e-bd3d-98e31e31f77c,159087,69.49761915163165
801R0R-20WETH,228845,0.0007610000000000001,1,8b9f52cf-22d0-4616-86c9-7b18268ebbc3,228845,100.0
75SDEX25AAVELIDOETH,228802,0.0045105,1,14e59fce-af5b-49ce-af20-5a7412b35da6,228802,100.0
INDEUSDC,228782,0.0904293,1,74f48019-85ff-4136-a97f-47992012766c,228782,100.0
FLM-FWBTC,228693,0.9282017,1,4a00e2bc-9c2a-4556-a33e-205391bcde4e,228693,100.0
CUSD-CEUR,228513,0.021392099999999997,1,4ca0e970-c0e4-4228-b1c6-5784cd31903e,228513,100.0
WETH-S,228338,0.0007055,1,744cfef8-dc1d-4477-b4a2-f33c0783cc41,228338,100.0
WETH-MOL,228178,0.0,1,69f93895-6727-4fd9-86c4-b82fb71d3c35,228178,100.0
USDC-NOTE,228106,0.060203599999999996,1,d9c17ff1-6195-422f-b6d7-e07d896a4d1c,228106,100.0
WETH-COIN,228059,0.09969625244037726,2,fe6edd87-fd9f-4320-97b3-b4aad91a468a,181052,79.38822848473421
JEUR-EURC,228035,0.048208799999999996,1,bbd2cdd4-1525-4456-826e-ca8d02f49f63,228035,100.0
PEPE-WSOL,228021,0.16691783739217006,2,b331cfca-d7f3-4343-8a34-af06e3765b93,172403,75.6083869468163
$DIE-WETH,227962,0.0,1,b1da6ab7-c34f-4572-93c6-46023d71c9eb,227962,100.0
SDT-WETH,227929,0.03749047893861685,3,0905e7cb-224f-4bd3-8c93-a61b14e5ebfe,151074,66.2811665036042
WSOL-EVAN,227759,0.1273,1,433ebe6f-391c-4e02-944f-ac66efc144f9,227759,100.0
GAME-WETH,227759,2.1619515595590073,2,f37f3e30-0e0f-4d26-af87-abca48b888db,178902,78.5488169512511
KING-WSOL,227634,0.6388307203669048,3,633a7b3c-52fa-41de-87d8-26f85085bf76,151202,66.42329353260058
WETH-PRIME,227607,0.14352826125163112,2,fba9f0b7-2b8a-4ccf-8440-94fc03735682,186063,81.74748579788846
KEKIUS-SUI,227450,0.056567879033633764,2,5ffd891c-809b-46fa-be38-43e6e06106cb,119206,52.40976038689822
WSOL-GEOD,227391,0.07900000000000001,1,89ec3fc7-817b-4f44-98b2-fbb2b86c9194,227391,100.0
$CHECKR-WETH,227368,1.8305134000000003,1,0dbcf3df-9f92-42b6-8b05-a56db11e931c,227368,100.0
WSOL-JTO,227320,0.18989999999999999,1,b941d4f0-a6dd-4cb1-8916-b922c740c101,227320,100.0
WETH-REBEL,227263,0.0,1,6f2bb8ab-faf5-4edf-affb-5463692a6e2e,227263,100.0
WETH-HTS,227074,0.0,1,3fa083de-0d34-4b16-9dda-fb9b630c0075,227074,100.0
WSOL-BNTY,227063,0.0912,1,d889c303-dfdc-4e3d-bb51-95fbfd8e0c22,227063,100.0
CAKE-USDC,227043,1.4846833159128447,2,a338fec1-3874-40a5-97c4-79fa970dbfbb,176293,77.64740599798276
WETH-FROGGER,227011,0.0,1,1809707b-5534-4251-a1ab-d1a674d9237b,227011,100.0
WSOL-ZORRO,227008,0.98489684240203,2,f51df1cb-1911-4628-b5fd-b87f6d150fc7,151523,66.7478679165492
VRTX-USDC,226620,0.03008743998499691,2,53852ec8-cd38-4982-9fc3-6da7d0db3c66,203519,89.80628364663313
CMS-USDC,226546,0.0,1,21bdbb17-981e-478e-b16b-d3da2873deb2,226546,100.0
FLOKI-SUI,226168,0.025976800000000005,1,3d3e984b-0d32-46ce-b05b-c2305101a51b,226168,100.0
WSOL-STIMMY,226137,0.2832388516695632,2,59782144-5cae-432f-af96-874c2558c8c1,113223,50.068321415778925
WSOL-GIL,225914,0.058199999999999995,1,e1373414-1727-460d-9af6-37a1b2274912,225914,100.0
CES-USDT,225892,0.0,1,3f00eaa8-879e-4073-9466-c1a430bfedd0,225892,100.0
WSOL-ROKU-CHAN,225831,0.06915293648790466,2,fc24a57b-01be-45c2-98f8-9b4c3697e754,124200,54.99687819652749
WETH-SYK,225801,0.0018095,1,08a736f7-a0ed-40ff-bd3b-8c602b8f606e,225801,100.0
WSOL-PAINTDRY,225580,1.19675608032627,2,07f7def1-f566-4679-9383-77f8e32bb34d,118762,52.647397818955575
VEE-WETH,225383,0.0073182,1,c6e50967-fe13-4fd6-ba27-fd33e2e351b6,225383,100.0
WSOL-SAINTTRUMP,225309,2.843838057068293,2,3731219a-e2d5-4a81-a0a2-3e41a21c7757,122978,54.58192970542677
AI-DUSD,225177,0.0186159,1,6a67e6ea-41ff-411d-8053-6ffbb17091b5,225177,100.0
SOL-ALEPH,225160,0.07899679999999999,1,87ad7057-2a20-40e3-b21b-74dc6be22886,225160,100.0
VIC-WETH,225150,0.0,1,0b9bb777-0a72-4dd9-b666-11a3bf087c60,225150,100.0
WETH-SEED,225008,0.0,1,5f0db05b-bfdf-465a-9222-687a367addb5,225008,100.0
WETH-MZRTOKEN,224931,0.0007047919539769974,2,17788324-2a4b-47ac-9284-efb4041c21ed,137570,61.16097825555392
XSTABLE,224710,0.0532886,2,b0a33d17-f0f9-4ef0-b0be-37b1ea208cf3,112355,50.0
MKUSD-USDE,224696,0.0,1,6595a5b8-9900-4225-8237-ba63b0d226c6,224696,100.0
BROOCE-SUI,224629,0.033336199999999996,1,37825b2a-e747-44b8-9d76-9ce51ba2f460,224629,100.0
WETH-XRP20,224534,0.0007147999999999999,1,c62959e4-cc36-4fbd-baea-6e9210ec693b,224534,100.0
SIMPSON-WETH,224457,0.0104814,1,6cf6655b-d2e9-4ba6-8f78-b8c7137220db,224457,100.0
WSOL-APY,224393,0.0719,1,efcad6dd-413d-4087-b022-e0b54bab223c,224393,100.0
CARROT-UNI-V2-USDC,224377,0.2111625,1,dcdb03bc-ce3b-4a96-a630-a80dc370bc0a,224377,100.0
ADA-DEDI,224129,0.1045,1,f0aea12a-c0ec-4ca2-b734-b9101519c056,224129,100.0
WSOL-OMEGA‎X,224126,0.3304,1,ba16b9bb-c151-48b1-bea1-568b10f1ecae,224126,100.0
WUSDT-WUSDC,224105,0.0545637,1,b984214f-fd1e-452e-9b19-0bca3ad6146c,224105,100.0
AMORE-TON,223819,0.021354,1,a83c3cc1-7477-4621-b087-f0a9d37c06de,223819,100.0
STNEAR,223726,5e-07,1,64f9ed96-879f-4064-abd9-f29f6eac8a20,223726,100.0
MOONELON-WSOL,223712,0.7174315065798885,2,29e1ff68-9fb4-46c6-a534-d71f0124e34e,117102,52.34497925904734
GOHM-WETH,223577,0.04584974220425178,2,9c3d0eda-9e67-4bed-a7b7-65b5081b17c2,127401,56.98305281849206
BTC.B-WBTC,223549,0.00098363938107529,2,febe7e02-249f-4dc5-b6f8-3f8a84038686,192949,86.3117258408671
BYC-WETH,223539,0.0,1,78a991dd-293c-4310-95d7-bcd56a003327,223539,100.0
WSOL-DNB,223329,0.05650000000000001,1,f80a6bd9-2fbf-4853-9e52-3f24fc3a96a4,223329,100.0
USDC-VOXEL,223137,0.0,1,4a35e2f6-e8bf-4d0a-9ad2-fc0a087738d2,223137,100.0
WETH-MASQ,222942,0.059221499999999996,1,d42a8923-a58d-48d7-8e0c-3c488bbf02e7,222942,100.0
IBBTC-CRVSBTC,222783,0.0015348000000000002,1,97ffb1ba-9c1c-473d-8d0a-a4c1a37efdeb,222783,100.0
CMCNT-WETH,222737,0.0,1,3df23c64-1643-490f-919d-1187b8a3ee47,222737,100.0
JDB-SUI,222702,0.027327399999999998,1,86b81df3-c6e1-4206-9dd8-05be74774e1d,222702,100.0
WSOL-FUN,222555,0.18346731279908335,2,b99bf5cf-1612-4d20-98c7-7b2ebfd3ee20,116586,52.38525308350744
POL,222507,0.0,1,0176ad5c-03ae-4a64-a405-70341fc78c26,222507,100.0
CARROT-USDC,222503,0.23629590000000003,1,fdd3dad9-ecd6-4c79-b378-5c7733873797,222503,100.0
GAMES-WETH,222492,0.0,1,69e77655-21c0-4807-b17b-e971a776b01e,222492,100.0
WETH-GYD,222262,0.0,5,1b9e3d80-c7a3-4524-8f31-855beb143d06,98281,44.21853488225608
FWBTC-FUSDT,222234,0.5977967000000001,1,a947e1a6-815f-4c78-a9b6-bd7c9b00d64e,222234,100.0
DRGN-WETH,222225,0.9284979,1,42410a0f-1327-4a8d-8191-cc9bc78d2570,222225,100.0
HYDRA-TON,221991,0.45271249999999996,1,10441723-9e30-459b-af72-ca4844524211,221991,100.0
WETH-ZCX,221661,0.056237300000000004,1,5a8b4cb9-183d-45ac-8440-af1709982096,221661,100.0
STORJ-WETH,221317,0.0283148,1,c04bf977-fff9-45e4-8a41-1a285f6b9fc7,221317,100.0
WSOL-PENGU,221214,1.11,1,82f8dccf-cf55-4abd-8fec-f511745a3ff9,221214,100.0
